id,name,city_id,created_by_id,last_modified_by_id
0f897fb8-c4df-4c5c-b9e6-c58164175061,MERKEZ,a921760b-c02c-4d06-9f64-2a75d69df689,3,3
79c752b0-07c4-4629-9ef8-c555e7664ee3,ELMALI,bb35b134-f081-4cb8-844b-0f60da38da06,3,3
43aa08b5-06fc-44b4-b159-ab532a75967e,DEFNE,29cdfc6a-53fc-4673-a47e-8e53d64a0ac4,3,3
eab251c5-d00a-40c5-990c-aca5625bb4ba,BOZYAZI,44fbe18f-fb02-4d16-ba52-d6e03275541e,3,3
82676fb3-3a0d-4204-b53f-24be30b5d59c,BORÇKA,2385ddbd-89bf-46e8-96bd-30963a3391fc,3,3
2a8bf9bd-bbf0-448a-b0c6-d76f95ca841c,LİCE,5483513b-61a1-44f1-8f0d-173195a24fe7,3,3
42cf0580-d101-4159-974c-a628acf6273d,MERKEZ,3a2598ff-e30b-4e00-aac2-d7764f4475b6,3,3
a60e97d7-e086-4bc9-b6d6-37af636eca41,ÖDEMİŞ,5f83fa90-a3e1-44ca-84e2-18c5c531c200,3,3
4938977c-2005-4cb7-a4a3-9c593bcf704c,ŞENPAZAR,4f3e05ac-e7fc-4a98-afd7-d817c36e9793,3,3
7b0d4dd9-305a-406a-a00b-4dc2275eb712,PERŞEMBE,162397e6-3942-45a2-aa9b-4ec912f86c0f,3,3
c26124bd-0f8e-476e-bcfd-342a48551c20,HACILAR,44cdfe28-bdba-43a6-a500-186b456d814d,3,3
744602a2-19a5-46ba-99bb-c009d9f9166b,AVCILAR,f68c97c5-2ea7-431e-8e4d-bc4a1118b62b,3,3
4ff5286d-7fda-4af6-8769-70237461178e,VİRANŞEHİR,f7f64f1d-072e-4db8-9908-894134524c69,3,3
758bdab7-307a-4524-8cbd-7384e7eb8027,KARESİ,8b88c606-15c7-487b-8d6d-26a36bd70b8c,3,3
2146c366-f9c4-40b9-9970-7191c2662ed0,YALVAÇ,d43a7d97-ca36-4b01-b3c8-70fa357836cf,3,3
06ae03ea-46fa-4682-9c18-37e9984eba12,SARIGÖL,0fe5a765-5d86-407b-a18a-954507784c74,3,3
7ceb72df-be95-4cf2-ba98-a261e7095e42,SİMAV,4fd7e41e-3234-40c2-bec0-3c33f6d13bca,3,3
79f0ab55-ba19-4176-826d-b7d5c7b3cdcc,GÖRDES,0fe5a765-5d86-407b-a18a-954507784c74,3,3
24cf5597-f4d8-4f52-b875-915170af5a94,KAVAKLIDERE,8b7f8818-c1c7-4b6c-89c6-9427fdc92fd9,3,3
bddb6e2a-5605-45e8-a3f6-4f12104d1c2b,ORHANELİ,9b5965d9-4b44-49d4-a6ff-e98f61308229,3,3
e4beaf07-c30d-4709-8b8a-c102b7bbb02e,GÖLMARMARA,0fe5a765-5d86-407b-a18a-954507784c74,3,3
0754fca3-fb0e-4cf3-9ee7-704d686f17ed,BÜNYAN,44cdfe28-bdba-43a6-a500-186b456d814d,3,3
ed3a7b31-8969-4fc7-9de9-f81e6362ee5d,ALTINORDU,162397e6-3942-45a2-aa9b-4ec912f86c0f,3,3
b5dfc933-88ff-49d0-b22c-0fbfb2a39d42,BEYLİKOVA,ef30a7f2-0bd1-470a-acd8-3136a7109af2,3,3
df3f5fdd-29c5-4e9f-b437-96840b970c1b,SARIYAHŞİ,9baa4aa1-0d76-42ff-be9b-b7a5b0955624,3,3
e944e122-d2d1-4e40-a69a-e350908884ea,ARTOVA,fb3852b5-0780-407c-bd0f-da2d0109465c,3,3
101c68c2-1b9f-46d0-933b-47b577e29d85,ERMENEK,ed3b2e3c-2fe6-4d86-8e7f-8d484f63bf43,3,3
afddc8c6-99c2-42c2-b99a-638ffc0a6a9d,SULUOVA,3a2598ff-e30b-4e00-aac2-d7764f4475b6,3,3
3c5b16be-854a-4b86-a3f5-8de5d380e9b0,KARAYAZI,5e5b9920-e84c-44ef-905a-cd31b3a66c44,3,3
eea25a6d-abc4-4c62-b88a-1876104d5275,CİZRE,1ff22d1d-8450-436f-8085-3b1fd140afa8,3,3
f2c7055d-c3e2-44be-867e-82e0844e1e23,HOPA,2385ddbd-89bf-46e8-96bd-30963a3391fc,3,3
448bbc71-d103-42b6-bde5-9aec9c0c5ac5,ÇERKEZKÖY,9c9e321e-663f-4cb4-8085-5facd464dc68,3,3
a14e83ef-482d-43e5-9b59-7f5598823fdc,LAÇİN,5655551f-a4f5-4921-b6a8-1399c5b8b71b,3,3
facabe2c-6491-4964-bb0d-045556c55956,BAKIRKÖY,f68c97c5-2ea7-431e-8e4d-bc4a1118b62b,3,3
63c52e65-fcfc-41c8-bae1-e1e52507cc95,ÇİĞLİ,5f83fa90-a3e1-44ca-84e2-18c5c531c200,3,3
202e0cc5-9384-4685-b6ab-0630a24a5ce8,HİLVAN,f7f64f1d-072e-4db8-9908-894134524c69,3,3
ca2c1990-df9f-4bcf-95f4-ca41c0ab332e,DULKADİROĞLU,34dbd6d4-c49b-4f8b-8b4c-f34456e0cdab,3,3
37699c85-1a5c-4a09-8061-43f72ab618b9,SARAYÖNÜ,4f36f744-5985-4605-b65a-a60f986d8197,3,3
a0441846-4380-4c50-9194-965bdb747f45,YOMRA,2facbd65-ca92-408e-ac53-516e60f468d7,3,3
291860cf-2900-4135-b97b-72618aa66617,AKPINAR,e122d251-ff23-495c-92fa-d1f36f10028d,3,3
853d2c75-c7f3-4cef-a9aa-4963a7af7212,MERKEZ,fb3852b5-0780-407c-bd0f-da2d0109465c,3,3
5095903c-b9f7-478c-891e-f04422161c86,SAVUR,006b7ca0-1c73-43fb-93d7-b7fef750c97a,3,3
3da9cfc3-238e-478d-b12b-ac668213718f,İMRANLI,fa6946d4-b281-4cc5-a047-0b4b80a11268,3,3
be53e813-941a-4b74-b627-2aa9a09e85b7,MERKEZ,790797ad-0a51-451a-a4a7-da9f2bfe1bb6,3,3
ea81e17b-557d-4811-a134-85408f76ae0e,GÖYNÜK,e414f007-372a-4eb4-8528-96f4472b0abf,3,3
ea399264-c013-40d6-b9f1-b182f0b6f132,MERKEZ,68837a9e-b016-4c8b-933e-5c279da5c295,3,3
ac449531-b2f0-4e46-bacd-74536b549265,DOĞANŞEHİR,0eb06902-3df3-4bcc-9dfa-3a7c6e205e7a,3,3
88fc318e-efb1-4476-88a3-b34d9e63d04c,ALİAĞA,5f83fa90-a3e1-44ca-84e2-18c5c531c200,3,3
5092eadb-92cd-45a5-81d9-d68868db9ec4,LAPSEKİ,db4cfb7c-95be-4abc-948e-c5de57785d6b,3,3
5f079118-a8a7-4fe3-a4a8-46fa3bb172f7,AYDINCIK,44fbe18f-fb02-4d16-ba52-d6e03275541e,3,3
acd9796a-863a-4d66-a965-08c6c3ed3500,ERCİŞ,9a9704a3-ac46-4dfb-89b2-2c582478650b,3,3
59cf43fd-3460-4715-a6b0-c7fa59c825f9,GÜDÜL,6429b812-7c0f-4a22-8c2d-3d308a0c3f82,3,3
7a4f346c-669f-4adf-9f7a-1ff4cacf5780,EFELER,24bc317b-2ed3-4944-b83e-c59253b5c058,3,3
5c95dafa-b5f2-4d97-ac55-719016ce6c39,YAYLADAĞI,29cdfc6a-53fc-4673-a47e-8e53d64a0ac4,3,3
b8744319-55b6-4073-abad-1130a3817c3a,KIZILCAHAMAM,6429b812-7c0f-4a22-8c2d-3d308a0c3f82,3,3
76527da7-7799-428e-bf0e-0648f7ab657c,GÜCE,3232c980-5404-4060-b18c-fa745df09751,3,3
7883cc29-e8e4-41e4-a669-0829cab8c3d7,EŞME,38535176-c8b2-4baa-a100-072505be3e76,3,3
7d822032-f4e1-4680-a4be-a149ae8de26a,TORTUM,5e5b9920-e84c-44ef-905a-cd31b3a66c44,3,3
72a0bd16-53f8-4fc4-b355-cb5afbba8903,ARAKLI,2facbd65-ca92-408e-ac53-516e60f468d7,3,3
fe6726d8-a899-4b7c-b12e-780de5dd54a7,AKYAZI,a87794ee-f7a8-40de-acb2-165add773634,3,3
9176121d-4ceb-4d0e-bef5-635051a2a36c,ÇELİKHAN,b2146e95-c44b-4684-9240-7a8af672cca6,3,3
c1a08498-08ea-49e8-b1bc-23561f6f72a7,KARAKEÇİLİ,e00fd4e3-2d2a-4066-8069-06bda27d2fcb,3,3
6490ea95-200c-43ee-8657-b1ea51deee5e,DÜZİÇİ,d71b357d-c159-4a3d-b0c4-bfb875b86a78,3,3
68156833-3a3e-4793-acb0-fbd4719a4544,BOZKURT,4f3e05ac-e7fc-4a98-afd7-d817c36e9793,3,3
690547e6-bf39-4695-b21e-ee43813cf274,SEYDİŞEHİR,4f36f744-5985-4605-b65a-a60f986d8197,3,3
0a0b8dc7-e411-4528-82c8-3ead6a0f20a1,AHMETLİ,0fe5a765-5d86-407b-a18a-954507784c74,3,3
148d0006-91af-49cb-95d5-b3aca35b8b8b,ÇATAK,9a9704a3-ac46-4dfb-89b2-2c582478650b,3,3
33879fc3-c803-457c-a6a4-f54aa204d60e,MİLAS,8b7f8818-c1c7-4b6c-89c6-9427fdc92fd9,3,3
fa93e0e9-40a4-484b-b668-0ea341ee285b,ADİLCEVAZ,93be93aa-0410-498d-b1c6-8345ee73417d,3,3
880fad54-348f-4b7c-a3d9-90c2f6743638,HAVSA,d14d349d-2daf-4639-9c66-53ddce02aeda,3,3
e626691c-2aee-443d-b3f3-115b33f3c54b,DOĞANYURT,4f3e05ac-e7fc-4a98-afd7-d817c36e9793,3,3
3bd293f9-a08e-4b20-9e1d-64365683e256,GENÇ,68837a9e-b016-4c8b-933e-5c279da5c295,3,3
f3ebb0e6-3852-47dc-9008-caa1ff004d63,AKYAKA,00e74a54-5fbc-4a58-a5fa-f395c1066b13,3,3
f6d5740a-bd08-44eb-98b3-8f32a9d2b90f,KARAMÜRSEL,f883026a-09e0-44bd-af64-57ade8bab97b,3,3
9fdebc9e-2ec6-490a-a166-fa5e42da541f,BALA,6429b812-7c0f-4a22-8c2d-3d308a0c3f82,3,3
57015ade-7ce2-45b1-bc42-2a0a7a0a125c,TATVAN,93be93aa-0410-498d-b1c6-8345ee73417d,3,3
0f7a8c96-c336-49c3-922f-5d2385ae5591,KÖPRÜBAŞI,0fe5a765-5d86-407b-a18a-954507784c74,3,3
4037217d-e7bf-4d60-9843-2c6355c5b701,ÇARŞAMBA,8f91f557-ab29-48d8-9ad6-38e0da9c88ec,3,3
dd58499e-7f58-40a3-b4c6-bc8f4925ef3d,EVCİLER,bd2215be-7c99-4132-8fdd-ef0e857ce616,3,3
d0c64f30-61f6-4491-a332-d8314a3d63c1,YÜKSEKOVA,440c7b36-fdf8-44ae-9083-523d44298079,3,3
0106bb1c-f126-4dcc-be08-88b86f1ecbf5,BAHÇELİEVLER,f68c97c5-2ea7-431e-8e4d-bc4a1118b62b,3,3
1e7dfe69-6ec0-4ecc-8e65-ad31adedba24,KIZILÖREN,bd2215be-7c99-4132-8fdd-ef0e857ce616,3,3
d281a5ad-2975-47c3-b0de-b0070cafcd99,BAHÇE,d71b357d-c159-4a3d-b0c4-bfb875b86a78,3,3
b07294a8-e720-4bab-b0b8-b17ea8a561da,İHSANGAZİ,4f3e05ac-e7fc-4a98-afd7-d817c36e9793,3,3
2f133554-1996-4193-89a4-b249d2160e92,DERNEKPAZARI,2facbd65-ca92-408e-ac53-516e60f468d7,3,3
fc0a5c87-b7a4-4b72-811f-99eeee12b001,OTLUKBELİ,0de21b17-01ce-4f56-8443-c600eee0900d,3,3
cb8c881d-ce8b-4d8f-b378-9088c0839293,YALIHÜYÜK,4f36f744-5985-4605-b65a-a60f986d8197,3,3
a2732096-7c5a-4772-b2b6-f7ca37df3ba4,İSKİLİP,5655551f-a4f5-4921-b6a8-1399c5b8b71b,3,3
e780ce2e-249b-45cc-85de-fc69986f2913,MERKEZ,de2a8328-eb33-414a-937f-9d8282744536,3,3
d2845838-3967-482a-99f8-fff12338c629,ARNAVUTKÖY,f68c97c5-2ea7-431e-8e4d-bc4a1118b62b,3,3
5dc1e59d-86a3-4e31-bad7-7ec1129351a3,PİRAZİZ,3232c980-5404-4060-b18c-fa745df09751,3,3
c7e52968-7e23-45b6-a8c4-9973079a1073,ÇAL,7a47e8c4-2981-41bf-a91b-83e769344b29,3,3
48f74b20-203a-4a76-bf0b-d218aec208b2,TERCAN,0de21b17-01ce-4f56-8443-c600eee0900d,3,3
399e7384-3e9a-4921-bdf9-ca0747cb4aaa,ALUCRA,3232c980-5404-4060-b18c-fa745df09751,3,3
55d91cdb-1962-4e51-a816-c12f515a109c,GÜLYALI,162397e6-3942-45a2-aa9b-4ec912f86c0f,3,3
7675d123-7c7b-4e48-ac90-5b958c3c72ae,YUNUSEMRE,0fe5a765-5d86-407b-a18a-954507784c74,3,3
9dfb7906-f9de-4c68-a443-a425733362da,GÜRGENTEPE,162397e6-3942-45a2-aa9b-4ec912f86c0f,3,3
94223307-f55d-4652-862e-559a2896c332,NUSAYBİN,006b7ca0-1c73-43fb-93d7-b7fef750c97a,3,3
50956184-3d06-487c-b878-36de04e4acfe,LÜLEBURGAZ,3f087c0f-5039-4bf3-856a-afffcdaf592b,3,3
67aab58b-b582-4e5e-9c8f-a4cfa46cebdb,BİGA,db4cfb7c-95be-4abc-948e-c5de57785d6b,3,3
529b8fb2-b083-47af-a3d0-aa7312618019,EMİRDAĞ,bd2215be-7c99-4132-8fdd-ef0e857ce616,3,3
7482cfc1-9788-490b-90cf-149f8443fdf9,İSLAHİYE,ed75450b-02d0-4be1-9b67-a69da901b6bc,3,3
8abbcd9a-3038-4479-bc3f-08bb0d3d0355,MALKARA,9c9e321e-663f-4cb4-8085-5facd464dc68,3,3
26b86a28-a38a-4cb9-988c-4707fe3f662b,SARIVELİLER,ed3b2e3c-2fe6-4d86-8e7f-8d484f63bf43,3,3
81ee4aec-7ee7-40c7-9b26-e6d88277907b,MELİKGAZİ,44cdfe28-bdba-43a6-a500-186b456d814d,3,3
bb10399b-fc0e-46a8-8af9-bfdd49ec71b3,ACIGÖL,69f57ea2-fba7-4fe1-9a3e-2c04515584de,3,3
b4d3e794-960f-407f-a6d5-8f5898006434,NURHAK,34dbd6d4-c49b-4f8b-8b4c-f34456e0cdab,3,3
d1a624b2-51fe-4886-831b-ca23bebf644e,AYVALIK,8b88c606-15c7-487b-8d6d-26a36bd70b8c,3,3
33e6643c-1404-4cc2-a1ca-5c1917684dd9,AKDAĞMADENİ,790797ad-0a51-451a-a4a7-da9f2bfe1bb6,3,3
6f36d8a0-a8cc-4e19-88fc-43d143683358,YAHYALI,44cdfe28-bdba-43a6-a500-186b456d814d,3,3
bfa8baf3-0719-47b4-87e4-6eccc03f3d2f,MANAVGAT,bb35b134-f081-4cb8-844b-0f60da38da06,3,3
09a340b5-abdd-439c-a355-2700ac038981,GÖRELE,3232c980-5404-4060-b18c-fa745df09751,3,3
0ce56661-7dcc-4285-b320-21cca55e20bb,ARALIK,1d2076c2-7bd0-4423-92e4-3df04e0dfea3,3,3
44a0fb79-088e-4dc3-996d-fd6ed5056df3,ÇİFTLİK,43c96813-0567-4760-a2b5-e9fa8e62764e,3,3
c935e10f-2896-4e5a-a4ac-ab903fe53c1f,YEŞİLHİSAR,44cdfe28-bdba-43a6-a500-186b456d814d,3,3
9fc7e95a-7ce8-4bb3-a471-d1861eb03a75,SUNGURLU,5655551f-a4f5-4921-b6a8-1399c5b8b71b,3,3
14c624d0-618f-479b-bc45-bae98c908303,YEŞİLOVA,218f64ca-3609-4089-9e7c-642488652fbb,3,3
c4e89290-1e0b-4180-be8a-e1171782b6f9,GEVAŞ,9a9704a3-ac46-4dfb-89b2-2c582478650b,3,3
93e01bed-5292-4ffe-8b65-3903d3cef810,HARMANCIK,9b5965d9-4b44-49d4-a6ff-e98f61308229,3,3
f40c9888-541f-4e6a-bc19-05f3acf5b2c8,TONYA,2facbd65-ca92-408e-ac53-516e60f468d7,3,3
09bf3a77-1577-4179-8715-7d8a68ef6efb,AMASRA,dda5c4bd-079d-49aa-af3f-5146056fba1d,3,3
9db79810-f00b-43e6-b668-753f451e25a5,GÜNEYSU,4a28fa4d-2a2e-493c-b0d2-e75de996b3e6,3,3
480d48c8-415c-4dff-87a2-eeec74864da8,ALAPLI,acd6ebfa-8ff9-4511-b1cf-835ca3b362a4,3,3
defe8057-1a4c-4eb9-8b11-699b74c55001,SURUÇ,f7f64f1d-072e-4db8-9908-894134524c69,3,3
44637177-a976-4bbe-b006-f771d4269c00,PINARBAŞI,4f3e05ac-e7fc-4a98-afd7-d817c36e9793,3,3
2bfe251d-16e6-477f-8c30-8b72929cfee9,MUCUR,e122d251-ff23-495c-92fa-d1f36f10028d,3,3
09ea9d05-e44f-4c55-b349-de8d42f8d950,İMAMOĞLU,f25d9ff9-f343-4a54-93e3-36180dbcab32,3,3
58aec54f-83bc-4e4b-a9ca-9944b7d06d16,TUZLA,f68c97c5-2ea7-431e-8e4d-bc4a1118b62b,3,3
cf5d705f-fec1-456f-a01c-d0921ff52057,BORNOVA,5f83fa90-a3e1-44ca-84e2-18c5c531c200,3,3
5cb60766-125f-41a8-9129-7e7cd93c57ed,YAHŞİHAN,e00fd4e3-2d2a-4066-8069-06bda27d2fcb,3,3
5df25661-e78a-4da1-ae0c-6da0c966f64b,TEPEBAŞI,ef30a7f2-0bd1-470a-acd8-3136a7109af2,3,3
3190318a-6569-4df9-911a-7c0b4e80cd77,ERBAA,fb3852b5-0780-407c-bd0f-da2d0109465c,3,3
b317bc0f-ebd7-4759-9375-71780b759fc0,SİVASLI,38535176-c8b2-4baa-a100-072505be3e76,3,3
f960180e-8595-4ad4-9a67-e684c6f99283,ARICAK,41038aca-97da-463f-a3da-dc26548adf36,3,3
ff307315-5418-4b9d-aede-57252be6d09e,ŞENKAYA,5e5b9920-e84c-44ef-905a-cd31b3a66c44,3,3
f27ac735-3c05-44b1-81fb-e5454a79f504,YAZIHAN,0eb06902-3df3-4bcc-9dfa-3a7c6e205e7a,3,3
a1e16bc0-3fab-4376-8118-37534bdd49ed,KOCAKÖY,5483513b-61a1-44f1-8f0d-173195a24fe7,3,3
cfc280ee-423c-4a45-a94a-0f7106468a55,TORBALI,5f83fa90-a3e1-44ca-84e2-18c5c531c200,3,3
9d6b6f50-49c7-45e9-9e6a-b48d05b3cf07,MUDURNU,e414f007-372a-4eb4-8528-96f4472b0abf,3,3
fb3868af-8df6-4b9e-88cc-da765dfe3b0e,DOĞANŞAR,fa6946d4-b281-4cc5-a047-0b4b80a11268,3,3
3bea912e-d1e2-4019-a61f-be681a40b10e,TAVŞANLI,4fd7e41e-3234-40c2-bec0-3c33f6d13bca,3,3
cd3d567e-6b35-4601-a3cd-c2995a5acde1,SEFERİHİSAR,5f83fa90-a3e1-44ca-84e2-18c5c531c200,3,3
c94a6b87-a9af-438f-b0ed-8710e4e28dbb,URLA,5f83fa90-a3e1-44ca-84e2-18c5c531c200,3,3
b8dc099d-d3d4-40bf-b297-aca9b732a48a,DEMİRCİ,0fe5a765-5d86-407b-a18a-954507784c74,3,3
b54a5b8e-6a60-4a86-ba96-733a0da0019f,DUMLUPINAR,4fd7e41e-3234-40c2-bec0-3c33f6d13bca,3,3
b353cb6c-ba28-44b5-9b88-c406af57e754,DEREPAZARI,4a28fa4d-2a2e-493c-b0d2-e75de996b3e6,3,3
e67e89c0-c00d-481e-83ab-01fbcc237e2c,ÇÜNGÜŞ,5483513b-61a1-44f1-8f0d-173195a24fe7,3,3
3f1b3edb-510e-4e1e-b872-000bbbb078fb,ERDEMLİ,44fbe18f-fb02-4d16-ba52-d6e03275541e,3,3
0ae1da69-66e5-4e11-9236-b3b43170ad7a,ESKİL,9baa4aa1-0d76-42ff-be9b-b7a5b0955624,3,3
c557e9af-f758-4aac-9821-6e11abbc57f8,MERKEZ,1d2076c2-7bd0-4423-92e4-3df04e0dfea3,3,3
59784270-969b-410d-9237-dbf0cedb787b,ÇAMOLUK,3232c980-5404-4060-b18c-fa745df09751,3,3
9643d8ad-e5f9-4ec1-8d2b-40ee3af754e8,KIZILTEPE,006b7ca0-1c73-43fb-93d7-b7fef750c97a,3,3
66771bc8-2be8-4d5a-ae49-43014e44daed,ORTACA,8b7f8818-c1c7-4b6c-89c6-9427fdc92fd9,3,3
fb46ad22-9403-4d83-ab6b-47c0b13f1964,ARHAVİ,2385ddbd-89bf-46e8-96bd-30963a3391fc,3,3
dd981d83-0c54-403c-a2ad-afd95d51f4e6,CEYLANPINAR,f7f64f1d-072e-4db8-9908-894134524c69,3,3
a5a841ef-12dd-4b4a-a0f1-b02f018031c5,KOÇARLI,24bc317b-2ed3-4944-b83e-c59253b5c058,3,3
efb02f33-e86a-4b11-a7c2-d853f6327649,ÇAYELİ,4a28fa4d-2a2e-493c-b0d2-e75de996b3e6,3,3
1877f4c1-cd21-4bfc-b458-36ef8939b732,MERKEZ,2385ddbd-89bf-46e8-96bd-30963a3391fc,3,3
1f728371-b754-4360-b6e8-8a52eb9bde80,AKÇAKALE,f7f64f1d-072e-4db8-9908-894134524c69,3,3
2e69c202-5de1-4eb6-9174-c2dd1da3601c,DAZKIRI,bd2215be-7c99-4132-8fdd-ef0e857ce616,3,3
a4a10495-8b53-4066-8554-bd6e65541c80,TÜRKELİ,3a65f91e-3637-476e-a40e-dda0b091a264,3,3
4b828b9b-319c-4b6a-9f33-c5da32a4bcdc,BAYAT,bd2215be-7c99-4132-8fdd-ef0e857ce616,3,3
5ae00593-3d6f-4894-916b-319ef8cce920,ŞEBİNKARAHİSAR,3232c980-5404-4060-b18c-fa745df09751,3,3
5becb307-4952-44db-8258-742c483c4680,MERKEZ,4fd7e41e-3234-40c2-bec0-3c33f6d13bca,3,3
aead5b3c-fe8f-4306-80bd-7d37d52f0b1c,SELENDİ,0fe5a765-5d86-407b-a18a-954507784c74,3,3
fd394c82-eebc-4ff3-844c-4aaf139ce4ad,ADAPAZARI,a87794ee-f7a8-40de-acb2-165add773634,3,3
b7c3682c-1aaa-4e4d-a6dd-3709b52304d9,GÖYNÜCEK,3a2598ff-e30b-4e00-aac2-d7764f4475b6,3,3
16eb4adc-8862-417c-8ead-4a0a68e04180,GÜRSU,9b5965d9-4b44-49d4-a6ff-e98f61308229,3,3
56cb8ba5-86e6-430a-8d88-eb8c6f9e2525,MERKEZ,b2146e95-c44b-4684-9240-7a8af672cca6,3,3
6f464f28-214c-4c7b-a9f7-77ecaf108d1d,KULUNCAK,0eb06902-3df3-4bcc-9dfa-3a7c6e205e7a,3,3
6a04aaa4-c3ec-473f-9100-d15bf38d9023,GERGER,b2146e95-c44b-4684-9240-7a8af672cca6,3,3
d8d841d5-c539-4c55-b076-de621ef5de75,SARAY,9a9704a3-ac46-4dfb-89b2-2c582478650b,3,3
b092ffde-940c-41c3-a0a7-3b0285d5599e,GÖLOVA,fa6946d4-b281-4cc5-a047-0b4b80a11268,3,3
338e7c8b-818d-4a10-ab42-e8d4fdaf6934,HASANKEYF,63990a9e-ab03-4cb3-b00e-bb93848896ca,3,3
65be5464-3c9e-4175-9768-6945abbaf500,MUSTAFAKEMALPAŞA,9b5965d9-4b44-49d4-a6ff-e98f61308229,3,3
13e4b095-18c8-4686-8d7d-bb4a5b6034f4,POSOF,571c9fb2-5744-46ab-9509-9e96d067f9e7,3,3
c2adb56a-eb45-4dc2-ace4-744f502234aa,DİCLE,5483513b-61a1-44f1-8f0d-173195a24fe7,3,3
3b97ff8f-7db0-4764-b25f-24e7bd735267,ŞAHİNBEY,ed75450b-02d0-4be1-9b67-a69da901b6bc,3,3
a1560a0b-e57a-4f11-a6ce-954ae16450f2,ÇOBANLAR,bd2215be-7c99-4132-8fdd-ef0e857ce616,3,3
2a834789-6f3a-46db-9ed3-1a3068acad3e,MERKEZ,3f087c0f-5039-4bf3-856a-afffcdaf592b,3,3
3f845f31-2bd1-4700-81ec-bbc8d777db8a,ŞEREFLİKOÇHİSAR,6429b812-7c0f-4a22-8c2d-3d308a0c3f82,3,3
358e2ee3-10fd-4117-be09-f4e0cdb36d24,HAN,ef30a7f2-0bd1-470a-acd8-3136a7109af2,3,3
28f00d9e-29b7-4153-889c-5cbadb5e97dc,TALAS,44cdfe28-bdba-43a6-a500-186b456d814d,3,3
